"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","sentiment"
"xx237026636","xx1252339165741477888","20/04/2020 20:51","jgl85","miser","Twitter for Android",9,"xx1252024665792344065","xx70390438","PedroFerriz",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,"xx70390438 xx75334313","PedroFerriz Javier_Alatorre","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jgl85/status/1252339165741477888","el conta","guadalajara","HAPPY","",FALSE,37,219,0,1817,776,"11/01/2011 22:33",FALSE,"","",,"","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1104977326071259137/ZWPF9yCn_normal.jpg","negative"
"xx1171075458","xx1252339179842760704","20/04/2020 20:51","chocolategabycg","te dig algo verguenz comun gay pais tod dias trabaj sincer cuest cuest ocult orientacion sexual pierd credibil","Twitter for Android",216,"xx1251674267751768066","xx75334313","Javier_Alatorre",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,"xx75334313 xx82119937","Javier_Alatorre lopezobrador_","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/chocolategabycg/status/1252339179842760704","Gabriela Cruz","","","",FALSE,41,416,0,895,3444,"12/02/2013 06:19",FALSE,"","",,"https://pbs.twimg.com/profile_banners/1171075458/1525194569","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/991363247688187904/9hcVq7Og_normal.jpg","negative"
"xx1171075458","xx1252336319474302977","20/04/2020 20:40","chocolategabycg","idiot opinilog favor ignor saqu aztec oportun convert basur mas grand televis mas compit ver sac peor","Twitter for Android",235,"xx1251674267751768066","xx75334313","Javier_Alatorre",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,"xx75334313 xx82119937","Javier_Alatorre lopezobrador_","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/chocolategabycg/status/1252336319474302977","Gabriela Cruz","","","",FALSE,41,416,0,895,3444,"12/02/2013 06:19",FALSE,"","",,"https://pbs.twimg.com/profile_banners/1171075458/1525194569","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/991363247688187904/9hcVq7Og_normal.jpg","negative"
"xx2578012843","xx1252337213767024642","20/04/2020 20:43","fernnycool74","invit vet tv aztec nadi vea porqueri televisor","Twitter for Android",69,"xx1251674267751768066","xx75334313","Javier_Alatorre",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,"xx75334313 xx82119937","Javier_Alatorre lopezobrador_","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/fernnycool74/status/1252337213767024642","Fernando cruz","","","",FALSE,5,68,0,87,39,"20/06/2014 04:09",FALSE,"","",,"https://pbs.twimg.com/profile_banners/2578012843/1477347086","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/941739665517895680/EfRdbUxr_normal.jpg","negative"
"xx758459347546451970","xx1252338743459090433","20/04/2020 20:49","marioguzman999","traidor golpist te refund bot","Twitter for Android",44,"xx1252024665792344065","xx70390438","PedroFerriz",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,"xx70390438 xx75334313","PedroFerriz Javier_Alatorre","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/marioguzman999/status/1252338743459090433","Mario Guzman","","","",FALSE,4,66,0,361,518,"28/07/2016 00:29",FALSE,"","",,"https://pbs.twimg.com/profile_banners/758459347546451970/1469846185","","http://pbs.twimg.com/profile_images/870089260069560320/iDaUWJ3k_normal.jpg","negative"
"xx51294783","xx1252337801216970753","20/04/2020 20:46","PolHiblag","hund carrer","Twitter for Android",19,"xx1252217002162294784","xx75334313","Javier_Alatorre",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,"xx75334313","Javier_Alatorre","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PolHiblag/status/1252337801216970753","Pol Hiblag","Esto es tierra de nadie","Ingeniero, profesor,  coach y amante viajero","https://t.co/DMOQTAN5v3",FALSE,214,264,4,8859,1985,"27/06/2009 00:51",FALSE,"https://t.co/DMOQTAN5v3","http://polHiblag.com",,"https://pbs.twimg.com/profile_banners/51294783/1501370358","http://abs.twimg.com/images/themes/theme19/bg.gif","http://pbs.twimg.com/profile_images/891438002039345152/JjHDESc__normal.jpg","negative"
"xx1251870993255215105","xx1252336487393161216","20/04/2020 20:41","Jack85054213","cierr cuent burr","Twitter for Android",22,"xx1252219657274228743","xx75334313","Javier_Alatorre",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,"xx75334313","Javier_Alatorre","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Jack85054213/status/1252336487393161216","Jack","","","",FALSE,0,33,0,20,0,"19/04/2020 13:51",FALSE,"","",,"","","http://pbs.twimg.com/profile_images/1251871512321286145/8TkwETfD_normal.jpg","negative"
"xx76162090","xx1252336056524914688","20/04/2020 20:39","hugozo","terror asquer ojal te pudr","Twitter for Android",36,"xx1252217002162294784","xx75334313","Javier_Alatorre",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,"xx75334313","Javier_Alatorre","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/hugozo/status/1252336056524914688","HUGOZO","","soy un vato sencillo que vivo la vida chido","",FALSE,72,352,0,712,2050,"21/09/2009 22:15",FALSE,"","",,"https://pbs.twimg.com/profile_banners/76162090/1431408437","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1226912774619639809/7qkanY_7_normal.jpg","negative"
"xx76162090","xx1252335723665121280","20/04/2020 20:37","hugozo","segur pur mentir escori terror","Twitter for Android",44,"xx1252295800996212736","xx75334313","Javier_Alatorre",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,"xx75334313","Javier_Alatorre","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/hugozo/status/1252335723665121280","HUGOZO","","soy un vato sencillo que vivo la vida chido","",FALSE,72,352,0,712,2050,"21/09/2009 22:15",FALSE,"","",,"https://pbs.twimg.com/profile_banners/76162090/1431408437","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1226912774619639809/7qkanY_7_normal.jpg","negative"
"xx76162090","xx1252335564499701761","20/04/2020 20:37","hugozo","segur not te cre nad not terror","Twitter for Android",57,"xx1252234540996681732","xx75334313","Javier_Alatorre",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,"xx75334313","Javier_Alatorre","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/hugozo/status/1252335564499701761","HUGOZO","","soy un vato sencillo que vivo la vida chido","",FALSE,72,352,0,712,2050,"21/09/2009 22:15",FALSE,"","",,"https://pbs.twimg.com/profile_banners/76162090/1431408437","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1226912774619639809/7qkanY_7_normal.jpg","negative"
"xx1234967207874121736","xx1252335870700597248","20/04/2020 20:38","ElioUrbano1","basur ni ver","Twitter for Android",25,"xx1252233846407364609","xx200932969","JohnMAckerman",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,"xx200932969 xx75334313 xx1154180084078501889 xx236636515 xx44554692","JohnMAckerman Javier_Alatorre HLGatell lopezdoriga LaJornada","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ElioUrbano1/status/1252335870700597248","Elio Urbano","","","",FALSE,0,1,0,3,5,"03/03/2020 22:22",FALSE,"","",,"","","http://pbs.twimg.com/profile_images/1234967784859328517/Ki7VVmMW_normal.jpg","negative"
"xx147808275","xx1252334089408901121","20/04/2020 20:31","zigfrit7","te vas disculp not mas dan echo","Twitter for Android",70,"xx1252219657274228743","xx75334313","Javier_Alatorre",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,"xx75334313","Javier_Alatorre","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/zigfrit7/status/1252334089408901121","Chava","Guadalajara, Jalisco","Un simple mortal, haciendo muchas cosas!!!!!!","",FALSE,47,88,2,2241,161,"25/05/2010 03:10",FALSE,"","",,"","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1166876075084976129/Fo3ux5q4_normal.jpg","negative"
"xx147808275","xx1252333591654092800","20/04/2020 20:29","zigfrit7","javi ten poc dignid nunc mas vuelv tip notici ningun","Twitter for Android",98,"xx1252227007452250113","xx75334313","Javier_Alatorre",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,"xx75334313","Javier_Alatorre","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/zigfrit7/status/1252333591654092800","Chava","Guadalajara, Jalisco","Un simple mortal, haciendo muchas cosas!!!!!!","",FALSE,47,88,2,2241,161,"25/05/2010 03:10",FALSE,"","",,"","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1166876075084976129/Fo3ux5q4_normal.jpg","negative"
"xx182568992","xx1252333990561882112","20/04/2020 20:31","amacbeath","not leo ni intent disculp error criminal comun grav irrespons","Twitter for Android",96,"xx1251679117961035777","xx75334313","Javier_Alatorre",FALSE,FALSE,0,0,,,"",,"","","","http://pbs.twimg.com/tweet_video_thumb/EWEvH23WkAAwnI_.jpg","https://t.co/R6l7Q6T4zF","https://twitter.com/amacbeath/status/1252333990561882112/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/EWEvH23WkAAwnI_.jpg","https://t.co/R6l7Q6T4zF","https://twitter.com/amacbeath/status/1252333990561882112/photo/1",,"xx75334313","Javier_Alatorre","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/amacbeath/status/1252333990561882112","Ana Macbeath","","Médico. Will never just settle.","",FALSE,233,472,0,2555,1378,"24/08/2010 22:25",FALSE,"","",,"https://pbs.twimg.com/profile_banners/182568992/1442276004","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1188165735635402755/tVYdP7Ib_normal.jpg","negative"
"xx1038635068422541312","xx1252333976393523200","20/04/2020 20:31","fitoarzate","ti not te cre nad mas yes te llam javi te pued yuridi","Twitter for iPhone",79,"xx1252295800996212736","xx75334313","Javier_Alatorre",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,"xx75334313","Javier_Alatorre","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/fitoarzate/status/1252333976393523200","Fito","","Memes Television Fórmula 1 Artistas Fútbol","",FALSE,55,323,0,419,1860,"09/09/2018 03:47",FALSE,"","",,"https://pbs.twimg.com/profile_banners/1038635068422541312/1536900273","","http://pbs.twimg.com/profile_images/1183053223680020480/ROGMEa-h_normal.jpg","negative"
"xx366196310","xx1252332203108741121","20/04/2020 20:23","Guillermopeper","disculpat public ignor","Twitter for iPhone",35,"xx1252295800996212736","xx75334313","Javier_Alatorre",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,"xx75334313","Javier_Alatorre","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Guillermopeper/status/1252332203108741121","Hector pena","","","",FALSE,121,231,1,168,52,"01/09/2011 19:00",FALSE,"","",,"","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1818192723/image_normal.jpg","negative"
"xx1251517694978949122","xx1252331597958918144","20/04/2020 20:21","javomano666","comentari not har efect not tien credibil puebl mexican","Twitter for Android",81,"xx1252024665792344065","xx70390438","PedroFerriz",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,"xx70390438 xx75334313","PedroFerriz Javier_Alatorre","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/javomano666/status/1252331597958918144","Javomano666","","","",FALSE,0,52,0,28,46,"18/04/2020 14:27",FALSE,"","",,"","","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","negative"
"xx114343843","xx1252330795483762688","20/04/2020 20:18","kauilovsky","vil asquer rat titer sin etic profesional das asco","Twitter for iPhone",64,"xx1252295800996212736","xx75334313","Javier_Alatorre",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,"xx75334313","Javier_Alatorre","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/kauilovsky/status/1252330795483762688","<U+23EE>EmManUeL<U+23ED>","Quintana Roo","hazlo, cae, levantate, repite....","",FALSE,33,413,0,1565,1604,"15/02/2010 02:56",FALSE,"","",,"https://pbs.twimg.com/profile_banners/114343843/1583449182","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1031759776735264768/Sr7PW9sa_normal.jpg","negative"
"xx1729034707","xx1252296271127359490","20/04/2020 18:01","27_paracelso","cos colaps credibil bien mas preci period","Twitter for Android",85,"xx1252292368356773888","xx75334313","Javier_Alatorre",FALSE,FALSE,1,0,,,"",,"","","","","","","","","","",,"xx75334313","Javier_Alatorre","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/27_paracelso/status/1252296271127359490","Ángel Gabriel Romero","","Químico de Profesión... ser feliz... mí vocación... =)","",FALSE,10,128,0,583,537,"04/09/2013 14:54",FALSE,"","",,"https://pbs.twimg.com/profile_banners/1729034707/1378403398","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000410835745/ef905bad75c4eedf0ae8a099665baa60_normal.png","negative"
"xx1537646234","xx1252327905012613127","20/04/2020 20:06","huizarestetica","vend","Twitter for Android",15,"xx1251679117961035777","xx75334313","Javier_Alatorre",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,"xx75334313","Javier_Alatorre","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/huizarestetica/status/1252327905012613127","guillermo Huizar","","","",FALSE,0,0,0,6,1,"22/06/2013 00:52",FALSE,"","",,"","http://abs.twimg.com/images/themes/theme1/bg.png","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","negative"
"xx1165791847303798784","xx1252321329937674241","20/04/2020 19:40","AntonioGGarciaV","not hag cas imbecil not sab estup","Twitter for iPhone",63,"xx1252295800996212736","xx75334313","Javier_Alatorre",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,"xx75334313","Javier_Alatorre","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AntonioGGarciaV/status/1252321329937674241","Antonio Gabriel Garcia Velasco","","No religión 
No política 
No tocar la a puerta aquí no vive a quien buscas evítese problemas.
							El Sr. Amargado","",FALSE,4,621,0,44,101,"26/08/2019 01:03",FALSE,"","",,"https://pbs.twimg.com/profile_banners/1165791847303798784/1566786201","","http://pbs.twimg.com/profile_images/1165792034772389888/pQ2Tm_VT_normal.jpg","negative"
"xx1046405515398582272","xx1252320897119260674","20/04/2020 19:39","Soy_Diana_Rios","callat golpeador miser ti te reconoc nad sabandij nad mas rob air planet","Twitter for Android",120,"xx1252024665792344065","xx70390438","PedroFerriz",FALSE,FALSE,1,1,,,"",,"","","","http://pbs.twimg.com/tweet_video_thumb/EWEjNdNXQAMvTzY.jpg","https://t.co/9NKeA1sXVF","https://twitter.com/Soy_Diana_Rios/status/1252320897119260674/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/EWEjNdNXQAMvTzY.jpg","https://t.co/9NKeA1sXVF","https://twitter.com/Soy_Diana_Rios/status/1252320897119260674/photo/1",,"xx70390438 xx75334313","PedroFerriz Javier_Alatorre","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Soy_Diana_Rios/status/1252320897119260674","Diana Ríos","","Tres grandes deleites en mi vida: La noche, los libros y la música /,,/","",FALSE,2252,2281,3,4860,7715,"30/09/2018 14:24",FALSE,"","",,"","","http://pbs.twimg.com/profile_images/1188148436933238784/3fOow-tC_normal.jpg","negative"
"xx332025368","xx1252316978926190594","20/04/2020 19:23","lozanoVillavice","seguir val madr period","Twitter for Android",48,"xx1252227007452250113","xx75334313","Javier_Alatorre",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,"xx75334313","Javier_Alatorre","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/lozanoVillavice/status/1252316978926190594","alejandro","","","",FALSE,36,71,0,1950,1011,"09/07/2011 03:08",FALSE,"","",,"https://pbs.twimg.com/profile_banners/332025368/1542165528","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1247736527192350721/GS_uvuFF_normal.jpg","negative"
"xx71092062","xx1253753879411388417","24/04/2020 18:33","James_Bort","maldicion siempr actual president peor pri pan si not tien comparacion","Twitter for iPhone",171,,,"",FALSE,FALSE,0,0,,,"LopezElPeorPresidenteDelMundo",,"","","","http://pbs.twimg.com/media/EWY6gZeVAAAHYYN.jpg","https://t.co/cQDbLKUV4i","https://twitter.com/James_Bort/status/1253753879411388417/photo/1","photo","http://pbs.twimg.com/media/EWY6gZeVAAAHYYN.jpg","https://t.co/cQDbLKUV4i","https://twitter.com/James_Bort/status/1253753879411388417/photo/1",,,"","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/James_Bort/status/1253753879411388417","Alex Díaz","Guadalajara - Colima","","",FALSE,13,67,0,130,9,"02/09/2009 22:15",FALSE,"","",,"https://pbs.twimg.com/profile_banners/71092062/1386202070","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000830470735/56307076d6cfd3dc38addb94b8370eb5_normal.jpeg","negative"
"xx84744295","xx1253753468415815682","24/04/2020 18:31","ismjcpa","banc bienest administr afor mariguan salud pederast kind misogen inmujer agronom pemex arqueolog insabi cac president","Twitter Web App",267,,,"",FALSE,FALSE,2,0,,,"LopezElPeorPresidenteDelMundo",,"","","","","","","","","","",,,"","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ismjcpa/status/1253753468415815682","Julio César","Aqui","de los masters, el sensei","https://t.co/u0VYuKbwU7",FALSE,121,114,1,5703,719,"24/10/2009 02:09",FALSE,"https://t.co/u0VYuKbwU7","http://www.carm33n.news",,"https://pbs.twimg.com/profile_banners/84744295/1391263380","http://abs.twimg.com/images/themes/theme6/bg.gif","http://pbs.twimg.com/profile_images/879841340/animaci_n_normal.jpg","negative"
